Unnamed: 0,BREED,GENDER_01,AGEATSURGERYmo,BODYWEIGHTKG,Taglia,BCS,YEAR,GENERATION,STEMSIZE,CUPSIZE,NECKSIZE,HEADSIZE,ALO,CUPRETROVERSION,STEMANTEVERSIONREAL,RECTUSFEMORISM.RELEASE,LUX_01,LUX_CR,mse
1901,1.0,0.0,15.7333333333333,23.0,1.0,5.0,2006.0,3.0,3.0,2.0,4.0,0.0,46.0,8.0,20.8,0.0,0,0.0,1.998849722898007
1902,3.0,0.0,7.2,21.0,1.0,5.0,2006.0,3.0,3.0,2.0,3.0,0.0,50.0,13.0,25.9,0.0,0,0.0,1.998849722898007
1903,5.0,1.0,7.9,25.0,1.0,5.0,2006.0,3.0,0.0,2.0,4.0,0.0,43.0,15.0,31.3,0.0,0,0.0,1.998849722898007
1904,5.0,1.0,8.86666666666667,25.0,1.0,5.0,2006.0,3.0,0.0,2.0,4.0,0.0,43.0,18.0,31.3,0.0,0,0.0,1.998849722898007
1905,10.0,1.0,5.63333333333333,15.3,0.0,5.0,2006.0,3.0,3.0,1.0,4.0,0.0,48.0,12.0,22.5,0.0,0,0.0,1.998849722898007
1906,5.0,1.0,62.8,29.5,1.0,5.0,2006.0,3.0,0.0,3.0,4.0,0.0,48.0,18.0,31.3,0.0,0,0.0,1.998849722898007
1907,5.0,0.0,21.5666666666667,45.0,1.0,6.0,2006.0,3.0,0.0,3.0,4.0,0.0,49.0,15.0,14.6,0.0,0,0.0,1.998849722898007
1908,12.0,0.0,8.4,26.2,1.0,5.0,2006.0,3.0,3.0,2.0,4.0,0.0,46.0,22.0,17.7,0.0,0,0.0,1.998849722898007
1909,2.0,0.0,47.8666666666667,31.0,1.0,5.0,2006.0,3.0,3.0,2.0,4.0,0.0,45.0,18.0,27.7,0.0,0,0.0,1.998849722898007
1910,10.0,0.0,36.1333333333333,35.0,1.0,5.0,2006.0,3.0,0.0,2.0,4.0,0.0,50.0,17.0,27.7,0.0,0,0.0,1.998849722898007
1911,10.0,1.0,8.66666666666667,32.0,1.0,7.0,2006.0,3.0,0.0,2.0,4.0,0.0,46.0,11.0,35.3,0.0,0,0.0,1.998849722898007
1912,10.0,1.0,12.4,35.0,1.0,6.0,2006.0,3.0,0.0,2.0,4.0,0.0,50.0,10.0,31.3,0.0,0,0.0,1.998849722898007
1913,10.0,1.0,86.1,32.0,1.0,6.0,2006.0,3.0,3.0,2.0,4.0,0.0,52.0,18.0,14.6,0.0,0,0.0,1.998849722898007
1914,10.0,0.0,8.5,29.6,1.0,5.0,2006.0,3.0,3.0,2.0,4.0,0.0,47.0,15.0,24.2,0.0,0,0.0,1.998849722898007
1915,5.0,0.0,40.6,46.0,1.0,6.0,2006.0,3.0,0.0,3.0,5.0,0.0,48.0,12.0,31.3,0.0,0,0.0,1.998849722898007
1916,5.0,1.0,27.0,31.0,1.0,5.0,2006.0,3.0,0.0,3.0,4.0,0.0,37.0,18.0,35.3,0.0,0,0.0,1.998849722898007
1917,5.0,0.0,8.46666666666667,26.0,1.0,5.0,2006.0,3.0,0.0,2.0,5.0,0.0,43.0,16.0,27.7,0.0,0,0.0,1.998849722898007
1918,5.0,0.0,9.5,29.5,1.0,5.0,2006.0,3.0,0.0,2.0,5.0,0.0,45.0,18.0,31.3,0.0,0,0.0,1.998849722898007
1919,5.0,0.0,9.93333333333333,32.0,1.0,5.0,2006.0,3.0,3.0,2.0,4.0,0.0,46.0,13.0,24.2,0.0,0,0.0,1.998849722898007
1920,5.0,0.0,10.8333333333333,32.0,1.0,5.0,2006.0,3.0,3.0,2.0,4.0,0.0,43.0,18.0,22.5,0.0,0,0.0,1.998849722898007
1921,5.0,1.0,113.233333333333,32.0,1.0,6.0,2006.0,3.0,0.0,3.0,4.0,0.0,45.0,23.0,24.2,0.0,0,0.0,1.998849722898007
1922,10.0,0.0,7.8,21.0,1.0,5.0,2006.0,3.0,3.0,2.0,4.0,0.0,45.0,20.0,31.3,0.0,0,0.0,1.998849722898007
1923,12.0,0.0,103.133333333333,39.2,1.0,5.0,2006.0,3.0,0.0,6.0,4.0,1.0,48.0,15.0,31.3,0.0,0,0.0,1.998849722898007
1924,5.0,0.0,6.93333333333333,35.0,1.0,5.0,2006.0,3.0,0.0,3.0,4.0,0.0,42.0,25.0,27.7,0.0,0,0.0,1.998849722898007
1925,5.0,0.0,7.93333333333333,39.0,1.0,5.0,2006.0,3.0,0.0,3.0,4.0,0.0,39.0,15.0,31.3,0.0,0,0.0,1.998849722898007
1926,5.0,0.0,72.1666666666667,48.0,1.0,6.0,2006.0,3.0,1.0,3.0,6.0,0.0,42.0,25.0,33.3,0.0,0,0.0,1.998849722898007
1927,3.0,0.0,7.13333333333333,25.5,1.0,5.0,2006.0,3.0,0.0,3.0,4.0,0.0,40.0,14.0,24.2,0.0,0,0.0,1.998849722898007
1928,5.0,0.0,122.1,40.0,1.0,5.0,2006.0,3.0,1.0,3.0,5.0,0.0,47.0,5.0,22.5,0.0,0,0.0,1.998849722898007
1929,10.0,0.0,8.93333333333333,26.4,1.0,5.0,2006.0,3.0,3.0,2.0,3.0,0.0,48.0,16.0,35.3,0.0,0,0.0,1.998849722898007
1930,10.0,0.0,9.83333333333333,28.0,1.0,5.0,2006.0,3.0,3.0,2.0,3.0,0.0,47.0,20.0,17.7,0.0,0,0.0,1.998849722898007
1931,5.0,0.0,53.9333333333333,38.0,1.0,5.0,2006.0,3.0,1.0,3.0,4.0,0.0,44.0,28.0,27.7,0.0,0,0.0,1.998849722898007
1932,3.0,0.0,47.2,40.0,1.0,6.0,2006.0,3.0,0.0,3.0,4.0,0.0,43.0,15.0,14.6,0.0,0,0.0,1.998849722898007
1933,3.0,1.0,80.9,28.0,1.0,5.0,2006.0,3.0,3.0,2.0,4.0,0.0,44.0,32.0,22.5,0.0,0,0.0,1.998849722898007
1934,3.0,0.0,10.5333333333333,43.0,1.0,5.0,2006.0,3.0,1.0,6.0,4.0,1.0,52.0,20.0,22.5,0.0,0,0.0,1.998849722898007
1935,5.0,1.0,10.6,34.0,1.0,6.0,2006.0,3.0,0.0,3.0,4.0,0.0,46.0,12.0,22.5,0.0,0,0.0,1.998849722898007
1936,10.0,1.0,6.13333333333333,21.5,1.0,5.0,2006.0,3.0,3.0,1.0,4.0,0.0,43.0,12.0,33.3,0.0,0,0.0,1.998849722898007
1937,10.0,1.0,7.06666666666667,23.8,1.0,5.0,2006.0,3.0,3.0,2.0,4.0,0.0,47.0,3.0,17.7,0.0,0,0.0,1.998849722898007
1938,10.0,1.0,78.2333333333333,34.0,1.0,6.0,2006.0,3.0,0.0,2.0,4.0,0.0,48.0,9.0,31.3,0.0,0,0.0,1.998849722898007
1939,10.0,1.0,9.23333333333333,26.0,1.0,5.0,2006.0,3.0,3.0,2.0,4.0,0.0,45.0,7.0,24.2,0.0,0,0.0,1.998849722898007
1940,9.0,1.0,23.9,44.5,1.0,5.0,2006.0,3.0,0.0,3.0,4.0,0.0,44.0,5.0,20.8,0.0,0,0.0,1.998849722898007
1941,5.0,0.0,11.0,35.0,1.0,5.0,2006.0,3.0,0.0,3.0,4.0,0.0,51.0,13.0,27.7,0.0,0,0.0,1.998849722898007
1942,10.0,1.0,7.6,26.0,1.0,5.0,2006.0,3.0,3.0,2.0,4.0,0.0,43.0,4.0,24.2,0.0,0,0.0,1.998849722898007
1943,10.0,0.0,8.43333333333333,30.0,1.0,6.0,2006.0,3.0,0.0,2.0,4.0,0.0,46.0,10.0,31.3,0.0,0,0.0,1.998849722898007
1944,8.0,1.0,54.8666666666667,35.8,1.0,5.0,2006.0,3.0,0.0,3.0,4.0,0.0,46.0,10.0,20.8,0.0,0,0.0,1.998849722898007
1945,10.0,1.0,111.466666666667,42.0,1.0,7.0,2006.0,3.0,0.0,2.0,4.0,0.0,50.0,3.0,24.2,0.0,0,0.0,1.998849722898007
1946,3.0,0.0,92.3,54.5,1.0,5.0,2006.0,3.0,1.0,6.0,5.0,1.0,45.0,7.0,31.3,0.0,0,0.0,1.998849722898007
1947,10.0,1.0,113.6,44.0,1.0,5.0,2006.0,3.0,0.0,2.0,4.0,0.0,45.0,16.0,24.2,0.0,0,0.0,1.998849722898007
1948,5.0,1.0,15.5,29.0,1.0,5.0,2006.0,3.0,0.0,2.0,4.0,0.0,50.0,15.0,31.3,0.0,0,0.0,1.998849722898007
1949,10.0,0.0,14.1666666666667,32.0,1.0,6.0,2006.0,3.0,0.0,2.0,4.0,0.0,44.0,8.0,17.7,0.0,0,0.0,1.998849722898007
1950,10.0,0.0,15.8,31.0,1.0,6.0,2006.0,3.0,0.0,2.0,4.0,0.0,44.0,8.0,17.7,0.0,0,0.0,1.998849722898007
1951,11.0,0.0,17.1333333333333,13.0,0.0,5.0,2006.0,3.0,2.0,1.0,3.0,0.0,46.0,6.0,20.8,0.0,0,0.0,1.998849722898007
1952,11.0,0.0,17.8666666666667,13.3,0.0,5.0,2006.0,3.0,2.0,1.0,3.0,0.0,45.0,5.0,27.7,0.0,0,0.0,1.998849722898007
1953,11.0,1.0,7.23333333333333,20.0,0.0,5.0,2006.0,3.0,3.0,1.0,4.0,0.0,49.0,4.0,35.3,0.0,0,0.0,1.998849722898007
1954,11.0,1.0,7.76666666666667,22.0,1.0,5.0,2006.0,3.0,3.0,1.0,4.0,0.0,49.0,4.0,35.3,0.0,0,0.0,1.998849722898007
1955,10.0,0.0,14.7333333333333,37.0,1.0,5.0,2006.0,3.0,3.0,2.0,4.0,0.0,46.0,7.0,29.5,0.0,0,0.0,1.998849722898007
1956,3.0,1.0,71.0666666666667,44.5,1.0,5.0,2006.0,3.0,1.0,6.0,5.0,1.0,46.0,15.0,35.3,0.0,0,0.0,1.998849722898007
1957,10.0,0.0,9.96666666666667,33.0,1.0,6.0,2006.0,3.0,0.0,2.0,4.0,0.0,39.0,20.0,22.5,0.0,0,0.0,1.998849722898007
1958,10.0,0.0,10.7,35.0,1.0,6.0,2006.0,3.0,0.0,2.0,4.0,0.0,45.0,20.0,27.7,0.0,0,0.0,1.998849722898007
1959,11.0,1.0,31.1333333333333,15.5,0.0,5.0,2006.0,3.0,2.0,1.0,3.0,0.0,45.0,25.0,31.3,0.0,0,0.0,1.998849722898007
1960,5.0,0.0,9.13333333333333,33.0,1.0,5.0,2006.0,3.0,0.0,3.0,4.0,0.0,47.0,12.0,22.5,0.0,0,0.0,1.998849722898007
1961,5.0,0.0,10.1,33.0,1.0,5.0,2006.0,3.0,0.0,3.0,4.0,0.0,50.0,20.0,31.3,0.0,0,0.0,1.998849722898007
1962,10.0,1.0,7.0,28.3,1.0,6.0,2006.0,3.0,0.0,2.0,4.0,0.0,48.0,8.0,22.5,0.0,0,0.0,1.998849722898007
1963,10.0,1.0,7.66666666666667,28.6,1.0,6.0,2006.0,3.0,0.0,2.0,4.0,0.0,48.0,15.0,22.5,0.0,0,0.0,1.998849722898007
1964,2.0,1.0,47.1,27.0,1.0,5.0,2006.0,3.0,0.0,2.0,4.0,0.0,46.0,20.0,27.7,0.0,0,0.0,1.998849722898007
1965,1.0,0.0,80.8666666666667,35.0,1.0,5.0,2006.0,3.0,0.0,3.0,4.0,0.0,49.0,14.0,17.7,0.0,0,0.0,1.998849722898007
1966,5.0,1.0,7.63333333333333,20.0,0.0,5.0,2006.0,3.0,3.0,2.0,3.0,0.0,46.0,9.0,14.6,0.0,0,0.0,1.998849722898007
1967,10.0,0.0,57.7333333333333,32.0,1.0,5.0,2006.0,3.0,0.0,2.0,4.0,0.0,47.0,18.0,24.2,0.0,0,0.0,1.998849722898007
1968,10.0,1.0,20.0666666666667,31.5,1.0,5.0,2006.0,3.0,0.0,2.0,4.0,0.0,43.0,28.0,27.7,0.0,0,0.0,1.998849722898007
1969,10.0,1.0,28.9333333333333,34.0,1.0,6.0,2006.0,3.0,0.0,2.0,4.0,0.0,45.0,17.0,14.6,0.0,0,0.0,1.998849722898007
1970,13.0,1.0,86.1333333333333,41.0,1.0,5.0,2006.0,3.0,1.0,3.0,5.0,0.0,48.0,14.0,27.7,0.0,0,0.0,1.998849722898007
1971,5.0,1.0,8.93333333333333,27.0,1.0,5.0,2006.0,3.0,1.0,3.0,4.0,0.0,45.0,12.0,24.2,0.0,0,0.0,1.998849722898007
1972,5.0,1.0,10.1,27.0,1.0,5.0,2006.0,3.0,1.0,3.0,4.0,0.0,39.0,25.0,24.2,0.0,0,0.0,1.998849722898007
1973,5.0,1.0,49.0,33.0,1.0,5.0,2006.0,3.0,0.0,3.0,4.0,0.0,47.0,15.0,29.5,0.0,0,0.0,1.998849722898007
1974,11.0,1.0,14.3,17.8,0.0,5.0,2006.0,3.0,2.0,1.0,3.0,0.0,46.0,14.0,55.5,0.0,0,0.0,1.998849722898007
1975,1.0,0.0,92.9333333333333,15.8,0.0,5.0,2006.0,3.0,3.0,1.0,3.0,0.0,44.0,16.0,27.7,0.0,0,0.0,1.998849722898007
1976,10.0,1.0,56.6,32.0,1.0,6.0,2006.0,3.0,3.0,2.0,4.0,0.0,46.0,8.0,24.2,0.0,0,0.0,1.998849722898007
1977,10.0,0.0,100.0,45.5,1.0,6.0,2006.0,3.0,0.0,3.0,5.0,0.0,50.0,22.0,22.5,0.0,0,0.0,1.998849722898007
1978,10.0,0.0,106.366666666667,45.0,1.0,6.0,2006.0,3.0,0.0,3.0,5.0,0.0,48.0,20.0,27.7,0.0,0,0.0,1.998849722898007
1979,12.0,1.0,72.9666666666667,31.5,1.0,5.0,2006.0,3.0,0.0,2.0,4.0,0.0,46.0,18.0,27.7,0.0,0,0.0,1.998849722898007
1980,2.0,0.0,6.56666666666667,19.5,0.0,5.0,2006.0,3.0,0.0,3.0,4.0,0.0,48.0,0.0,20.8,0.0,0,0.0,1.998849722898007
1981,5.0,0.0,96.0333333333333,45.0,1.0,5.0,2006.0,3.0,1.0,3.0,5.0,0.0,44.0,14.0,24.2,0.0,0,0.0,1.998849722898007
1982,12.0,1.0,85.2666666666667,31.0,1.0,5.0,2006.0,3.0,1.0,2.0,4.0,0.0,49.0,20.0,31.3,0.0,0,0.0,1.998849722898007
1983,5.0,1.0,77.6666666666667,31.5,1.0,5.0,2006.0,3.0,0.0,3.0,4.0,0.0,46.0,14.0,31.3,0.0,0,0.0,1.998849722898007
1984,3.0,0.0,87.9666666666667,30.0,1.0,5.0,2006.0,3.0,3.0,2.0,4.0,0.0,39.0,2.0,17.7,0.0,0,0.0,1.998849722898007
1985,12.0,0.0,8.13333333333333,36.0,1.0,5.0,2006.0,3.0,0.0,3.0,4.0,0.0,47.0,28.0,35.3,0.0,0,0.0,1.998849722898007
1986,10.0,1.0,6.4,24.0,1.0,5.0,2006.0,3.0,0.0,2.0,4.0,0.0,41.0,10.0,20.8,0.0,0,0.0,1.998849722898007
1987,10.0,1.0,19.4333333333333,30.0,1.0,5.0,2006.0,3.0,3.0,2.0,4.0,0.0,43.0,20.0,27.7,0.0,0,0.0,1.998849722898007
1988,5.0,1.0,7.93333333333333,27.0,1.0,5.0,2006.0,3.0,0.0,2.0,4.0,0.0,47.0,14.0,24.2,0.0,0,0.0,1.998849722898007
1989,5.0,1.0,12.1666666666667,28.5,1.0,5.0,2006.0,3.0,0.0,3.0,4.0,0.0,39.0,20.0,24.2,0.0,0,0.0,1.998849722898007
1990,3.0,1.0,72.4,35.0,1.0,5.0,2006.0,3.0,3.0,2.0,4.0,0.0,50.0,17.0,19.2,0.0,0,0.0,1.998849722898007
1991,12.0,0.0,11.9666666666667,34.0,1.0,5.0,2006.0,3.0,0.0,3.0,4.0,0.0,42.0,18.0,27.7,0.0,0,0.0,1.998849722898007
1992,10.0,0.0,11.1,21.0,1.0,5.0,2006.0,3.0,3.0,2.0,4.0,0.0,48.0,25.0,31.3,0.0,0,0.0,1.998849722898007
1993,10.0,0.0,12.3,31.0,1.0,5.0,2006.0,3.0,3.0,2.0,4.0,0.0,45.0,20.0,14.6,0.0,0,0.0,1.998849722898007
1994,10.0,1.0,93.8333333333333,30.0,1.0,5.0,2006.0,3.0,3.0,2.0,4.0,0.0,47.0,7.0,17.7,0.0,0,0.0,1.998849722898007
1995,10.0,0.0,8.2,32.5,1.0,5.0,2005.0,3.0,3.0,2.0,4.0,0.0,49.0,15.0,17.7,0.0,0,0.0,1.998849722898007
1996,5.0,0.0,63.8333333333333,50.0,1.0,7.0,2005.0,3.0,1.0,3.0,5.0,0.0,48.0,12.0,37.3,0.0,0,0.0,1.998849722898007
1997,5.0,1.0,7.63333333333333,22.0,1.0,5.0,2005.0,3.0,0.0,3.0,4.0,0.0,40.0,21.0,24.2,0.0,0,0.0,1.998849722898007
1998,5.0,1.0,8.56666666666667,22.0,1.0,5.0,2005.0,3.0,0.0,3.0,4.0,0.0,49.0,27.0,24.2,0.0,0,0.0,1.998849722898007
1999,10.0,0.0,116.566666666667,34.0,1.0,5.0,2005.0,3.0,0.0,3.0,4.0,0.0,46.0,0.0,27.7,0.0,0,0.0,1.998849722898007
2000,5.0,1.0,91.4666666666667,41.2,1.0,6.0,2005.0,3.0,0.0,3.0,4.0,0.0,40.0,20.0,27.7,0.0,0,0.0,1.998849722898007
2001,10.0,0.0,8.5,27.0,1.0,5.0,2005.0,3.0,3.0,2.0,4.0,0.0,48.0,9.0,39.5,0.0,0,0.0,1.998849722898007
2002,5.0,0.0,9.2,36.0,1.0,5.0,2005.0,3.0,0.0,3.0,4.0,0.0,43.0,16.0,24.2,0.0,0,0.0,1.998849722898007
2003,5.0,0.0,12.0,40.0,1.0,6.0,2005.0,3.0,0.0,3.0,4.0,0.0,40.0,12.0,27.7,0.0,0,0.0,1.998849722898007
2004,6.0,0.0,10.0666666666667,18.0,0.0,5.0,2005.0,3.0,3.0,2.0,3.0,0.0,45.0,16.0,27.7,0.0,0,0.0,1.998849722898007
2005,5.0,1.0,59.0,29.5,1.0,5.0,2005.0,3.0,0.0,3.0,4.0,0.0,51.0,12.0,17.7,0.0,0,0.0,1.998849722898007
2006,5.0,0.0,9.3,37.0,1.0,5.0,2005.0,3.0,0.0,3.0,4.0,0.0,52.0,20.0,27.7,0.0,0,0.0,1.998849722898007
2007,10.0,0.0,6.83333333333333,22.0,1.0,5.0,2005.0,3.0,2.0,2.0,4.0,0.0,45.0,0.0,35.3,0.0,0,0.0,1.998849722898007
2008,10.0,0.0,7.53333333333333,22.0,1.0,5.0,2005.0,3.0,3.0,2.0,4.0,0.0,44.0,14.0,31.3,0.0,0,0.0,1.998849722898007
2009,1.0,0.0,12.0,24.5,1.0,5.0,2005.0,3.0,0.0,2.0,4.0,0.0,45.0,20.0,22.5,0.0,0,0.0,1.998849722898007
2010,1.0,0.0,12.1666666666667,24.5,1.0,5.0,2005.0,3.0,0.0,2.0,4.0,0.0,48.0,14.0,22.5,0.0,0,0.0,1.998849722898007
2011,8.0,1.0,31.9666666666667,35.5,1.0,5.0,2005.0,3.0,0.0,3.0,4.0,0.0,45.0,10.0,31.3,0.0,0,0.0,1.998849722898007
2012,5.0,0.0,10.8333333333333,39.2,1.0,5.0,2005.0,3.0,0.0,3.0,4.0,0.0,46.0,16.0,20.8,0.0,0,0.0,1.998849722898007
2013,10.0,0.0,7.8,29.6,1.0,5.0,2005.0,3.0,3.0,2.0,4.0,0.0,50.0,22.0,27.7,0.0,0,0.0,1.998849722898007
2014,7.0,0.0,6.63333333333333,37.0,1.0,5.0,2005.0,3.0,0.0,3.0,5.0,0.0,45.0,6.0,39.5,0.0,0,0.0,1.998849722898007
2015,5.0,0.0,12.6666666666667,31.8,1.0,5.0,2005.0,3.0,0.0,6.0,5.0,1.0,45.0,8.0,27.7,0.0,0,0.0,1.998849722898007
2016,5.0,0.0,90.2,36.0,1.0,5.0,2005.0,3.0,0.0,3.0,4.0,0.0,49.0,10.0,27.7,0.0,0,0.0,1.998849722898007
2017,5.0,1.0,23.9333333333333,31.0,1.0,5.0,2005.0,3.0,0.0,3.0,4.0,0.0,46.0,32.0,31.3,0.0,0,0.0,1.998849722898007
2018,10.0,0.0,99.4666666666667,31.1,1.0,5.0,2005.0,3.0,0.0,2.0,4.0,0.0,48.0,7.0,22.5,0.0,0,0.0,1.998849722898007
2019,10.0,0.0,102.533333333333,31.0,1.0,5.0,2005.0,3.0,0.0,2.0,4.0,0.0,48.0,10.0,25.9,0.0,0,0.0,1.998849722898007
2020,1.0,0.0,8.86666666666667,15.5,0.0,5.0,2005.0,3.0,2.0,1.0,4.0,0.0,42.0,15.0,20.8,0.0,0,0.0,1.998849722898007
2021,8.0,1.0,63.4,42.6,1.0,5.0,2005.0,3.0,0.0,3.0,5.0,0.0,48.0,12.0,27.7,0.0,0,0.0,1.998849722898007
2022,3.0,0.0,40.6666666666667,63.0,1.0,5.0,2005.0,3.0,1.0,6.0,6.0,1.0,50.0,24.0,35.3,0.0,0,0.0,1.998849722898007
2023,5.0,0.0,11.4333333333333,37.0,1.0,5.0,2005.0,3.0,0.0,3.0,5.0,0.0,38.0,30.0,29.5,0.0,0,0.0,1.998849722898007
2024,10.0,0.0,12.2,29.0,1.0,5.0,2005.0,3.0,3.0,2.0,4.0,0.0,45.0,20.0,35.3,0.0,0,0.0,1.998849722898007
2025,2.0,0.0,72.4666666666667,22.0,1.0,5.0,2005.0,3.0,3.0,2.0,4.0,0.0,44.0,6.0,31.3,0.0,0,0.0,1.998849722898007
2026,5.0,1.0,114.6,39.3,1.0,5.0,2005.0,3.0,1.0,3.0,5.0,0.0,45.0,15.0,35.3,0.0,0,0.0,1.998849722898007
2027,4.0,1.0,22.3666666666667,28.3,1.0,5.0,2005.0,3.0,3.0,2.0,4.0,0.0,49.0,12.0,27.7,0.0,0,0.0,1.998849722898007
2028,4.0,1.0,26.9333333333333,28.3,1.0,5.0,2005.0,3.0,3.0,2.0,4.0,0.0,49.0,12.0,27.7,0.0,0,0.0,1.998849722898007
2029,8.0,0.0,17.1,43.0,1.0,5.0,2005.0,3.0,0.0,3.0,4.0,0.0,45.0,20.0,31.3,0.0,0,0.0,1.998849722898007
2030,10.0,1.0,10.7666666666667,25.9,1.0,5.0,2005.0,3.0,3.0,1.0,4.0,0.0,42.0,16.0,22.5,0.0,0,0.0,1.998849722898007
2031,10.0,1.0,12.6333333333333,26.7,1.0,5.0,2005.0,3.0,3.0,2.0,4.0,0.0,45.0,15.0,25.9,0.0,0,0.0,1.998849722898007
2032,10.0,0.0,7.8,18.0,0.0,5.0,2005.0,3.0,3.0,2.0,4.0,0.0,45.0,12.0,35.3,0.0,0,0.0,1.998849722898007
2033,10.0,0.0,8.93333333333333,18.0,0.0,5.0,2005.0,3.0,3.0,2.0,4.0,0.0,48.0,10.0,27.7,0.0,0,0.0,1.998849722898007
2034,10.0,1.0,48.9666666666667,30.0,1.0,5.0,2005.0,3.0,3.0,2.0,4.0,0.0,50.0,5.0,14.6,0.0,0,0.0,1.998849722898007
2035,10.0,1.0,8.0,21.0,1.0,5.0,2005.0,3.0,3.0,2.0,4.0,0.0,46.0,10.0,22.5,0.0,0,0.0,1.998849722898007
2036,10.0,1.0,36.6666666666667,32.0,1.0,6.0,2005.0,3.0,0.0,2.0,4.0,0.0,46.0,2.0,27.7,0.0,0,0.0,1.998849722898007
2037,6.0,0.0,7.63333333333333,18.0,0.0,5.0,2005.0,3.0,3.0,1.0,3.0,0.0,45.0,3.0,17.7,0.0,0,0.0,1.998849722898007
2038,8.0,1.0,7.56666666666667,23.0,1.0,5.0,2005.0,3.0,3.0,2.0,4.0,0.0,45.0,8.0,31.3,0.0,0,0.0,1.998849722898007
2039,8.0,1.0,7.56666666666667,23.0,1.0,5.0,2005.0,3.0,3.0,2.0,4.0,0.0,45.0,6.0,31.3,0.0,0,0.0,1.998849722898007
2040,3.0,0.0,8.13333333333333,30.6,1.0,5.0,2005.0,3.0,0.0,3.0,4.0,0.0,41.0,22.0,31.3,0.0,0,0.0,1.998849722898007
2041,10.0,0.0,8.76666666666667,26.5,1.0,5.0,2005.0,3.0,3.0,1.0,4.0,0.0,49.0,12.0,27.7,0.0,0,0.0,1.998849722898007
2042,10.0,0.0,10.8666666666667,28.4,1.0,5.0,2005.0,3.0,3.0,1.0,4.0,0.0,45.0,15.0,27.7,0.0,0,0.0,1.998849722898007
2043,5.0,1.0,8.6,18.1,0.0,5.0,2005.0,3.0,2.0,2.0,4.0,0.0,42.0,10.0,31.3,0.0,0,0.0,1.998849722898007
2044,5.0,1.0,11.6333333333333,19.0,0.0,5.0,2005.0,3.0,3.0,2.0,4.0,0.0,50.0,18.0,31.3,0.0,0,0.0,1.998849722898007
2045,9.0,1.0,11.6333333333333,40.0,1.0,5.0,2005.0,3.0,0.0,6.0,4.0,1.0,49.0,23.0,17.7,0.0,0,0.0,1.998849722898007
2046,5.0,0.0,11.7,33.4,1.0,5.0,2005.0,3.0,1.0,3.0,4.0,0.0,44.0,5.0,22.5,0.0,0,0.0,1.998849722898007
2047,5.0,0.0,12.9666666666667,35.0,1.0,5.0,2005.0,3.0,1.0,3.0,4.0,0.0,44.0,15.0,27.7,0.0,0,0.0,1.998849722898007
2048,12.0,0.0,8.43333333333333,26.0,1.0,5.0,2005.0,3.0,3.0,2.0,4.0,0.0,42.0,8.0,27.7,0.0,0,0.0,1.998849722898007
2049,10.0,0.0,69.7333333333333,36.5,1.0,6.0,2005.0,3.0,0.0,2.0,4.0,0.0,47.0,3.0,14.6,0.0,0,0.0,1.998849722898007
2050,10.0,0.0,72.8333333333333,36.5,1.0,6.0,2005.0,3.0,0.0,2.0,4.0,0.0,47.0,10.0,22.5,0.0,0,0.0,1.998849722898007
2051,3.0,0.0,29.2,30.2,1.0,6.0,2005.0,3.0,0.0,3.0,4.0,0.0,43.0,14.0,31.3,0.0,0,0.0,1.998849722898007
2052,1.0,0.0,9.9,36.0,1.0,5.0,2005.0,3.0,0.0,3.0,5.0,0.0,43.0,14.0,39.5,0.0,0,0.0,1.998849722898007
2053,12.0,0.0,81.2666666666667,28.5,1.0,5.0,2005.0,3.0,3.0,2.0,4.0,0.0,40.0,14.0,24.2,0.0,0,0.0,1.998849722898007
2054,5.0,1.0,10.3333333333333,28.0,1.0,5.0,2005.0,3.0,0.0,3.0,4.0,0.0,41.0,15.0,31.3,0.0,0,0.0,1.998849722898007
2055,6.0,0.0,60.9666666666667,23.6,1.0,5.0,2005.0,3.0,2.0,2.0,4.0,0.0,46.0,20.0,44.3,0.0,0,0.0,1.998849722898007
2056,3.0,1.0,56.8,44.5,1.0,5.0,2005.0,3.0,1.0,5.0,5.0,0.0,44.0,17.0,35.3,0.0,0,0.0,1.998849722898007
2057,1.0,1.0,7.4,21.0,1.0,5.0,2005.0,3.0,0.0,2.0,4.0,0.0,51.0,9.0,31.3,0.0,0,0.0,1.998849722898007
2058,5.0,1.0,55.7333333333333,32.6,1.0,5.0,2005.0,3.0,0.0,2.0,4.0,0.0,43.0,12.0,22.5,0.0,0,0.0,1.998849722898007
2059,8.0,0.0,35.5,43.0,1.0,5.0,2005.0,3.0,1.0,3.0,4.0,0.0,48.0,12.0,24.2,0.0,0,0.0,1.998849722898007
2060,12.0,0.0,37.0666666666667,36.0,1.0,5.0,2005.0,3.0,1.0,6.0,5.0,1.0,52.0,23.0,31.3,0.0,0,0.0,1.998849722898007
2061,10.0,0.0,9.26666666666667,27.5,1.0,5.0,2005.0,3.0,3.0,2.0,4.0,0.0,52.0,9.0,22.5,0.0,0,0.0,1.998849722898007
2062,3.0,1.0,89.8666666666667,36.0,1.0,5.0,2005.0,3.0,0.0,2.0,4.0,0.0,43.0,20.0,31.3,0.0,0,0.0,1.998849722898007
2063,10.0,0.0,45.2666666666667,31.5,1.0,5.0,2005.0,3.0,0.0,2.0,4.0,0.0,50.0,10.0,31.3,0.0,0,0.0,1.998849722898007
