CASE_ID;BREED;GENDER_01;AGEATSURGERYmo;BODYWEIGHTKG;Taglia;BCS;INDICATIONFORTHR;HIPRL;YEAR;n_luxation;GENERATION;STEMSIZE;CUPSIZE;NECKSIZE;HEADSIZE;ALO;CUPRETROVERSION;STEMANTEVERSIONREAL;RECTUSFEMORISM.RELEASE;first_lux_days_after_thr;DIRECTION;LUX_01;LUX_CR
1914;10;1;86,1;32;1;6;4;R;2006;;3;SMALL;2;4;0;52;18;14,6;NO;;;0;0
1915;10;0;8,5;29,6;1;5;4;R;2006;;3;SMALL;2;4;0;47;15;24,2;NO;;;0;0
1916;5;0;40,6;46;1;6;4;R;2006;;3;MEDIUM;3;5;0;48;12;31,3;NO;;;0;0
1917;5;1;27;31;1;5;4;R;2006;;3;MEDIUM;3;4;0;37;18;35,3;NO;;;0;0
1918;5;0;8,46666666666667;26;1;5;4;R;2006;;3;MEDIUM;2;5;0;43;16;27,7;NO;;;0;0
1919;5;0;9,5;29,5;1;5;4;L;2006;;3;MEDIUM;2;5;0;45;18;31,3;NO;;;0;0
1920;5;0;9,93333333333333;32;1;5;4;R;2006;;3;SMALL;2;4;0;46;13;24,2;NO;;;0;0
1921;5;0;10,8333333333333;32;1;5;4;L;2006;;3;SMALL;2;4;0;43;18;22,5;NO;;;0;0
1922;5;1;113,233333333333;32;1;6;4;R;2006;;3;MEDIUM;3;4;0;45;23;24,2;NO;;;0;0
1923;10;0;7,8;21;1;5;4;L;2006;;3;SMALL;2;4;0;45;20;31,3;NO;;;0;0
1924;12;0;103,133333333333;39,2;1;5;4;R;2006;;3;MEDIUM;6;4;1;48;15;31,3;NO;;;0;0
1925;5;0;6,93333333333333;35;1;5;4;L;2006;;3;MEDIUM;3;4;0;42;25;27,7;NO;;;0;0
1926;5;0;7,93333333333333;39;1;5;4;R;2006;;3;MEDIUM;3;4;0;39;15;31,3;NO;;;0;0
1927;5;0;72,1666666666667;48;1;6;4;L;2006;;3;LARGE;3;6;0;42;25;33,3;NO;;;0;0
1928;3;0;7,13333333333333;25,5;1;5;4;L;2006;;3;MEDIUM;3;4;0;40;14;24,2;NO;;;0;0
1929;5;0;122,1;40;1;5;4;R;2006;;3;LARGE;3;5;0;47;5;22,5;NO;;;0;0
1930;10;0;8,93333333333333;26,4;1;5;4;L;2006;;3;SMALL;2;3;0;48;16;35,3;NO;;;0;0
1931;10;0;9,83333333333333;28;1;5;4;R;2006;;3;SMALL;2;3;0;47;20;17,7;NO;;;0;0
1932;5;0;53,9333333333333;38;1;5;4;L;2006;;3;LARGE;3;4;0;44;28;27,7;NO;;;0;0
1933;3;0;47,2;40;1;6;4;R;2006;;3;MEDIUM;3;4;0;43;15;14,6;NO;;;0;0
1934;3;1;80,9;28;1;5;4;L;2006;;3;SMALL;2;4;0;44;32;22,5;NO;;;0;0
1935;3;0;10,5333333333333;43;1;5;4;R;2006;;3;LARGE;6;4;1;52;20;22,5;NO;;;0;0
1936;5;1;10,6;34;1;6;4;L;2006;;3;MEDIUM;3;4;0;46;12;22,5;NO;;;0;0
1937;10;1;6,13333333333333;21,5;1;5;4;L;2006;;3;SMALL;1;4;0;43;12;33,3;NO;;;0;0
1938;10;1;7,06666666666667;23,8;1;5;4;R;2006;;3;SMALL;2;4;0;47;3;17,7;NO;;;0;0
1939;10;1;78,2333333333333;34;1;6;4;L;2006;;3;MEDIUM;2;4;0;48;9;31,3;NO;;;0;0
1940;10;1;9,23333333333333;26;1;5;4;R;2006;;3;SMALL;2;4;0;45;7;24,2;NO;;;0;0
1941;9;1;23,9;44,5;1;5;4;R;2006;;3;MEDIUM;3;4;0;44;5;20,8;NO;;;0;0
1942;5;0;11;35;1;5;4;L;2006;;3;MEDIUM;3;4;0;51;13;27,7;NO;;;0;0
1943;10;1;7,6;26;1;5;4;R;2006;;3;SMALL;2;4;0;43;4;24,2;NO;;;0;0
1944;10;0;8,43333333333333;30;1;6;4;L;2006;;3;MEDIUM;2;4;0;46;10;31,3;NO;;;0;0
1945;8;1;54,8666666666667;35,8;1;5;4;R;2006;;3;MEDIUM;3;4;0;46;10;20,8;NO;;;0;0
1946;10;1;111,466666666667;42;1;7;4;R;2006;;3;MEDIUM;2;4;0;50;3;24,2;NO;;;0;0
1947;3;0;92,3;54,5;1;5;4;L;2006;;3;LARGE;6;5;1;45;7;31,3;NO;;;0;0
1948;10;1;113,6;44;1;5;4;L;2006;;3;MEDIUM;2;4;0;45;16;24,2;NO;;;0;0
1949;5;1;15,5;29;1;5;4;R;2006;;3;MEDIUM;2;4;0;50;15;31,3;NO;;;0;0
1950;10;0;14,1666666666667;32;1;6;4;L;2006;;3;MEDIUM;2;4;0;44;8;17,7;NO;;;0;0
1951;10;0;15,8;31;1;6;4;R;2006;;3;MEDIUM;2;4;0;44;8;17,7;NO;;;0;0
1952;11;0;17,1333333333333;13;0;5;4;R;2006;;3;X-SMALL;1;3;0;46;6;20,8;NO;;;0;0
1953;11;0;17,8666666666667;13,3;0;5;4;L;2006;;3;X-SMALL;1;3;0;45;5;27,7;NO;;;0;0
1954;11;1;7,23333333333333;20;0;5;4;L;2006;;3;SMALL;1;4;0;49;4;35,3;NO;;;0;0
1955;11;1;7,76666666666667;22;1;5;4;R;2006;;3;SMALL;1;4;0;49;4;35,3;NO;;;0;0
1956;10;0;14,7333333333333;37;1;5;4;L;2006;;3;SMALL;2;4;0;46;7;29,5;NO;;;0;0
1957;3;1;71,0666666666667;44,5;1;5;4;L;2006;;3;LARGE;6;5;1;46;15;35,3;NO;;;0;0
1958;10;0;9,96666666666667;33;1;6;4;L;2006;;3;MEDIUM;2;4;0;39;20;22,5;NO;;;0;0
1959;10;0;10,7;35;1;6;4;R;2006;;3;MEDIUM;2;4;0;45;20;27,7;NO;;;0;0
1960;11;1;31,1333333333333;15,5;0;5;4;L;2006;;3;X-SMALL;1;3;0;45;25;31,3;NO;;;0;0
1961;5;0;9,13333333333333;33;1;5;4;R;2006;;3;MEDIUM;3;4;0;47;12;22,5;NO;;;0;0
1962;5;0;10,1;33;1;5;4;L;2006;;3;MEDIUM;3;4;0;50;20;31,3;NO;;;0;0
1963;10;1;7;28,3;1;6;4;R;2006;;3;MEDIUM;2;4;0;48;8;22,5;NO;;;0;0
1964;10;1;7,66666666666667;28,6;1;6;4;L;2006;;3;MEDIUM;2;4;0;48;15;22,5;NO;;;0;0
1965;2;1;47,1;27;1;5;4;R;2006;;3;MEDIUM;2;4;0;46;20;27,7;NO;;;0;0
1966;1;0;80,8666666666667;35;1;5;4;L;2006;;3;MEDIUM;3;4;0;49;14;17,7;NO;;;0;0
1967;5;1;7,63333333333333;20;0;5;4;R;2006;;3;SMALL;2;3;0;46;9;14,6;NO;;;0;0
1968;10;0;57,7333333333333;32;1;5;4;R;2006;;3;MEDIUM;2;4;0;47;18;24,2;NO;;;0;0
1969;10;1;20,0666666666667;31,5;1;5;4;L;2006;;3;MEDIUM;2;4;0;43;28;27,7;NO;;;0;0
1970;10;1;28,9333333333333;34;1;6;4;R;2006;;3;MEDIUM;2;4;0;45;17;14,6;NO;;;0;0
1971;13;1;86,1333333333333;41;1;5;4;R;2006;;3;LARGE;3;5;0;48;14;27,7;NO;;;0;0
1972;5;1;8,93333333333333;27;1;5;4;R;2006;;3;LARGE;3;4;0;45;12;24,2;NO;;;0;0
1973;5;1;10,1;27;1;5;4;L;2006;;3;LARGE;3;4;0;39;25;24,2;NO;;;0;0
1974;5;1;49;33;1;5;4;L;2006;;3;MEDIUM;3;4;0;47;15;29,5;NO;;;0;0
1975;11;1;14,3;17,8;0;5;4;R;2006;;3;X-SMALL;1;3;0;46;14;55,5;NO;;;0;0
1976;1;0;92,9333333333333;15,8;0;5;4;R;2006;;3;SMALL;1;3;0;44;16;27,7;NO;;;0;0
1977;10;1;56,6;32;1;6;4;R;2006;;3;SMALL;2;4;0;46;8;24,2;NO;;;0;0
1978;10;0;100;45,5;1;6;4;L;2006;;3;MEDIUM;3;5;0;50;22;22,5;NO;;;0;0
1979;10;0;106,366666666667;45;1;6;4;R;2006;;3;MEDIUM;3;5;0;48;20;27,7;NO;;;0;0
1980;12;1;72,9666666666667;31,5;1;5;4;L;2006;;3;MEDIUM;2;4;0;46;18;27,7;NO;;;0;0
1981;2;0;6,56666666666667;19,5;0;5;3;L;2006;;3;MEDIUM;3;4;0;48;0;20,8;NO;;;0;0
1982;5;0;96,0333333333333;45;1;5;4;L;2006;;3;LARGE;3;5;0;44;14;24,2;NO;;;0;0
1983;12;1;85,2666666666667;31;1;5;4;R;2006;;3;LARGE;2;4;0;49;20;31,3;NO;;;0;0
1984;5;1;77,6666666666667;31,5;1;5;4;R;2006;;3;MEDIUM;3;4;0;46;14;31,3;NO;;;0;0
1985;3;0;87,9666666666667;30;1;5;4;R;2006;;3;SMALL;2;4;0;39;2;17,7;NO;;;0;0
1986;12;0;8,13333333333333;36;1;5;4;L;2006;;3;MEDIUM;3;4;0;47;28;35,3;NO;;;0;0
1987;10;1;6,4;24;1;5;4;R;2006;;3;MEDIUM;2;4;0;41;10;20,8;NO;;;0;0
1988;10;1;19,4333333333333;30;1;5;1;R;2006;;3;SMALL;2;4;0;43;20;27,7;NO;;;0;0
1989;5;1;7,93333333333333;27;1;5;4;R;2006;;3;MEDIUM;2;4;0;47;14;24,2;NO;;;0;0
1990;5;1;12,1666666666667;28,5;1;5;4;R;2006;;3;MEDIUM;3;4;0;39;20;24,2;NO;;;0;0
1991;3;1;72,4;35;1;5;4;L;2006;;3;SMALL;2;4;0;50;17;19,2;NO;;;0;0
1992;12;0;11,9666666666667;34;1;5;4;L;2006;;3;MEDIUM;3;4;0;42;18;27,7;NO;;;0;0
1993;10;0;11,1;21;1;5;4;L;2006;;3;SMALL;2;4;0;48;25;31,3;NO;;;0;0
1994;10;0;12,3;31;1;5;4;R;2006;;3;SMALL;2;4;0;45;20;14,6;NO;;;0;0
1995;10;1;93,8333333333333;30;1;5;4;L;2006;;3;SMALL;2;4;0;47;7;17,7;NO;;;0;0
1996;10;0;8,2;32,5;1;5;4;R;2005;;3;SMALL;2;4;0;49;15;17,7;NO;;;0;0
1997;5;0;63,8333333333333;50;1;7;4;R;2005;;3;LARGE;3;5;0;48;12;37,3;NO;;;0;0
1998;5;1;7,63333333333333;22;1;5;4;R;2005;;3;MEDIUM;3;4;0;40;21;24,2;NO;;;0;0
1999;5;1;8,56666666666667;22;1;5;4;L;2005;;3;MEDIUM;3;4;0;49;27;24,2;NO;;;0;0
2000;10;0;116,566666666667;34;1;5;4;R;2005;;3;MEDIUM;3;4;0;46;0;27,7;NO;;;0;0
2001;5;1;91,4666666666667;41,2;1;6;4;L;2005;;3;MEDIUM;3;4;0;40;20;27,7;NO;;;0;0
2002;10;0;8,5;27;1;5;4;R;2005;;3;SMALL;2;4;0;48;9;39,5;NO;;;0;0
2003;5;0;9,2;36;1;5;4;R;2005;;3;MEDIUM;3;4;0;43;16;24,2;NO;;;0;0
2004;5;0;12;40;1;6;4;L;2005;;3;MEDIUM;3;4;0;40;12;27,7;NO;;;0;0
2005;6;0;10,0666666666667;18;0;5;4;L;2005;;3;SMALL;2;3;0;45;16;27,7;NO;;;0;0
2006;5;1;59;29,5;1;5;4;R;2005;;3;MEDIUM;3;4;0;51;12;17,7;NO;;;0;0
2007;5;0;9,3;37;1;5;4;R;2005;;3;MEDIUM;3;4;0;52;20;27,7;NO;;;0;0
2008;10;0;6,83333333333333;22;1;5;4;L;2005;;3;X-SMALL;2;4;0;45;0;35,3;NO;;;0;0
2009;10;0;7,53333333333333;22;1;5;4;R;2005;;3;SMALL;2;4;0;44;14;31,3;NO;;;0;0
2010;1;0;12;24,5;1;5;4;L;2005;;3;MEDIUM;2;4;0;45;20;22,5;NO;;;0;0
2011;1;0;12,1666666666667;24,5;1;5;4;R;2005;;3;MEDIUM;2;4;0;48;14;22,5;NO;;;0;0
2012;8;1;31,9666666666667;35,5;1;5;4;L;2005;;3;MEDIUM;3;4;0;45;10;31,3;NO;;;0;0
2013;5;0;10,8333333333333;39,2;1;5;4;R;2005;;3;MEDIUM;3;4;0;46;16;20,8;NO;;;0;0
2014;10;0;7,8;29,6;1;5;4;L;2005;;3;SMALL;2;4;0;50;22;27,7;NO;;;0;0
2015;7;0;6,63333333333333;37;1;5;4;L;2005;;3;MEDIUM;3;5;0;45;6;39,5;NO;;;0;0
2016;5;0;12,6666666666667;31,8;1;5;3;R;2005;;3;MEDIUM;6;5;1;45;8;27,7;NO;;;0;0
2017;5;0;90,2;36;1;5;4;L;2005;;3;MEDIUM;3;4;0;49;10;27,7;NO;;;0;0
2018;5;1;23,9333333333333;31;1;5;4;R;2005;;3;MEDIUM;3;4;0;46;32;31,3;NO;;;0;0
2019;10;0;99,4666666666667;31,1;1;5;4;R;2005;;3;MEDIUM;2;4;0;48;7;22,5;NO;;;0;0
2020;10;0;102,533333333333;31;1;5;4;L;2005;;3;MEDIUM;2;4;0;48;10;25,9;NO;;;0;0
2021;1;0;8,86666666666667;15,5;0;5;4;R;2005;;3;X-SMALL;1;4;0;42;15;20,8;NO;;;0;0
2022;8;1;63,4;42,6;1;5;4;L;2005;;3;MEDIUM;3;5;0;48;12;27,7;NO;;;0;0
2023;3;0;40,6666666666667;63;1;5;4;L;2005;;3;LARGE;6;6;1;50;24;35,3;NO;;;0;0
2024;5;0;11,4333333333333;37;1;5;4;L;2005;;3;MEDIUM;3;5;0;38;30;29,5;NO;;;0;0
2025;10;0;12,2;29;1;5;4;L;2005;;3;SMALL;2;4;0;45;20;35,3;NO;;;0;0
2026;2;0;72,4666666666667;22;1;5;4;R;2005;;3;SMALL;2;4;0;44;6;31,3;NO;;;0;0
2027;5;1;114,6;39,3;1;5;4;L;2005;;3;LARGE;3;5;0;45;15;35,3;NO;;;0;0
2028;4;1;22,3666666666667;28,3;1;5;4;L;2005;;3;SMALL;2;4;0;49;12;27,7;NO;;;0;0
2029;4;1;26,9333333333333;28,3;1;5;4;R;2005;;3;SMALL;2;4;0;49;12;27,7;NO;;;0;0
2030;8;0;17,1;43;1;5;4;L;2005;;3;MEDIUM;3;4;0;45;20;31,3;NO;;;0;0
2031;10;1;10,7666666666667;25,9;1;5;4;R;2005;;3;SMALL;1;4;0;42;16;22,5;NO;;;0;0
2032;10;1;12,6333333333333;26,7;1;5;4;L;2005;;3;SMALL;2;4;0;45;15;25,9;NO;;;0;0
2033;10;0;7,8;18;0;5;4;L;2005;;3;SMALL;2;4;0;45;12;35,3;NO;;;0;0
2034;10;0;8,93333333333333;18;0;5;4;R;2005;;3;SMALL;2;4;0;48;10;27,7;NO;;;0;0
2035;10;1;48,9666666666667;30;1;5;4;R;2005;;3;SMALL;2;4;0;50;5;14,6;NO;;;0;0
2036;10;1;8;21;1;5;4;R;2005;;3;SMALL;2;4;0;46;10;22,5;NO;;;0;0
2037;10;1;36,6666666666667;32;1;6;4;R;2005;;3;MEDIUM;2;4;0;46;2;27,7;NO;;;0;0
2038;6;0;7,63333333333333;18;0;5;4;R;2005;;3;SMALL;1;3;0;45;3;17,7;NO;;;0;0
2039;8;1;7,56666666666667;23;1;5;4;L;2005;;3;SMALL;2;4;0;45;8;31,3;NO;;;0;0
2040;8;1;7,56666666666667;23;1;5;4;R;2005;;3;SMALL;2;4;0;45;6;31,3;NO;;;0;0
2041;3;0;8,13333333333333;30,6;1;5;4;L;2005;;3;MEDIUM;3;4;0;41;22;31,3;NO;;;0;0
2042;10;0;8,76666666666667;26,5;1;5;4;L;2005;;3;SMALL;1;4;0;49;12;27,7;NO;;;0;0
2043;10;0;10,8666666666667;28,4;1;5;4;R;2005;;3;SMALL;1;4;0;45;15;27,7;NO;;;0;0
2044;5;1;8,6;18,1;0;5;4;L;2005;;3;X-SMALL;2;4;0;42;10;31,3;NO;;;0;0
2045;5;1;11,6333333333333;19;0;5;4;R;2005;;3;SMALL;2;4;0;50;18;31,3;NO;;;0;0
2046;9;1;11,6333333333333;40;1;5;4;L;2005;;3;MEDIUM;6;4;1;49;23;17,7;NO;;;0;0
2047;5;0;11,7;33,4;1;5;4;L;2005;;3;LARGE;3;4;0;44;5;22,5;NO;;;0;0
2048;5;0;12,9666666666667;35;1;5;4;R;2005;;3;LARGE;3;4;0;44;15;27,7;NO;;;0;0
2049;12;0;8,43333333333333;26;1;5;4;L;2005;;3;SMALL;2;4;0;42;8;27,7;NO;;;0;0
2050;10;0;69,7333333333333;36,5;1;6;4;R;2005;;3;MEDIUM;2;4;0;47;3;14,6;NO;;;0;0
2051;10;0;72,8333333333333;36,5;1;6;4;L;2005;;3;MEDIUM;2;4;0;47;10;22,5;NO;;;0;0
2052;3;0;29,2;30,2;1;6;4;L;2005;;3;MEDIUM;3;4;0;43;14;31,3;NO;;;0;0
2053;1;0;9,9;36;1;5;4;L;2005;;3;MEDIUM;3;5;0;43;14;39,5;NO;;;0;0
2054;12;0;81,2666666666667;28,5;1;5;4;R;2005;;3;SMALL;2;4;0;40;14;24,2;NO;;;0;0
2055;5;1;10,3333333333333;28;1;5;4;R;2005;;3;MEDIUM;3;4;0;41;15;31,3;NO;;;0;0
2056;6;0;60,9666666666667;23,6;1;5;4;L;2005;;3;X-SMALL;2;4;0;46;20;44,3;NO;;;0;0
2057;3;1;56,8;44,5;1;5;4;L;2005;;3;LARGE;5;5;0;44;17;35,3;NO;;;0;0
2058;1;1;7,4;21;1;5;4;L;2005;;3;MEDIUM;2;4;0;51;9;31,3;NO;;;0;0
2059;5;1;55,7333333333333;32,6;1;5;4;R;2005;;3;MEDIUM;2;4;0;43;12;22,5;NO;;;0;0
2060;8;0;35,5;43;1;5;4;R;2005;;3;LARGE;3;4;0;48;12;24,2;NO;;;0;0
2061;12;0;37,0666666666667;36;1;5;1;L;2005;;3;LARGE;6;5;1;52;23;31,3;NO;;;0;0
2062;10;0;9,26666666666667;27,5;1;5;4;R;2005;;3;SMALL;2;4;0;52;9;22,5;NO;;;0;0
2063;3;1;89,8666666666667;36;1;5;4;L;2005;;3;MEDIUM;2;4;0;43;20;31,3;NO;;;0;0
2064;10;0;45,2666666666667;31,5;1;5;4;L;2005;;3;MEDIUM;2;4;0;50;10;31,3;NO;;;0;0
2065;10;0;9,16666666666667;31;1;6;4;R;2005;;3;SMALL;2;4;0;50;6;31,3;NO;;;0;0
2066;10;0;9,16666666666667;31;1;5;4;L;2005;;3;SMALL;2;4;0;43;12;31,3;NO;;;0;0
2067;7;1;79,9333333333333;68;1;5;4;L;2005;;3;LARGE;6;5;1;41;18;20,8;NO;;;0;0
2068;5;1;10,0666666666667;30;1;6;4;R;2005;;3;MEDIUM;3;4;0;42;7;19,2;NO;;;0;0
2069;5;1;11,6;30;1;6;4;L;2005;;3;MEDIUM;3;4;0;40;15;24,2;NO;;;0;0
2070;1;1;10,3333333333333;23;1;5;4;L;2005;;3;SMALL;2;4;0;50;15;22,5;NO;;;0;0
2071;3;0;9,76666666666667;24;1;5;4;L;2005;;3;SMALL;2;4;0;50;23;41,7;NO;;;0;0
2072;5;1;92,7333333333333;35;1;6;4;L;2005;;3;LARGE;3;5;0;44;15;31,3;NO;;;0;0
2073;12;1;54,4333333333333;31,8;1;5;4;R;2005;;3;MEDIUM;2;4;0;52;9;27,7;NO;;;0;0
2074;5;0;88,1;42;1;6;4;R;2005;;3;LARGE;3;5;0;46;15;20,8;NO;;;0;0
2075;10;1;8,43333333333333;32;1;7;4;R;2005;;3;SMALL;2;4;0;51;4;31,3;NO;;;0;0
2076;5;0;29,1666666666667;35;1;5;4;R;2005;;3;MEDIUM;3;4;0;49;22;27,7;NO;;;0;0
2077;12;1;62,7333333333333;33;1;5;4;L;2005;;3;SMALL;2;4;0;48;16;24,2;NO;;;0;0
2078;12;1;65,3;33;1;5;4;R;2005;;3;SMALL;2;4;0;45;13;27,7;NO;;;0;0
2079;5;1;66,4333333333333;26;1;5;4;R;2005;;3;MEDIUM;3;4;0;46;7;31,3;NO;;;0;0
2080;3;0;15,8666666666667;40,2;1;5;4;L;2005;;3;LARGE;6;5;1;46;10;55,5;NO;;;0;0
2081;5;1;9,16666666666667;27;1;5;4;R;2005;;3;MEDIUM;3;4;0;44;18;20,8;NO;;;0;0
2082;5;1;11,1;28;1;5;4;L;2005;;3;MEDIUM;3;4;0;49;14;29,5;NO;;;0;0
2083;8;1;29,1666666666667;37;1;5;4;L;2005;;3;MEDIUM;2;4;0;46;8;27,7;NO;;;0;0
2084;12;1;9,1;35;1;5;4;L;2005;;3;MEDIUM;3;4;0;40;17;33,3;NO;;;0;0
2085;12;1;10,5666666666667;35;1;5;4;R;2005;;3;MEDIUM;3;4;0;43;18;31,3;NO;;;0;0
2086;5;1;45,8666666666667;31,7;1;5;4;L;2005;;3;MEDIUM;2;4;0;45;24;46,7;NO;;;0;0
2087;12;1;8,3;32;1;5;4;R;2004;;3;MEDIUM;3;5;0;47;8;22,5;NO;;;0;0
2088;5;0;39,9333333333333;35;1;5;4;R;2004;;3;LARGE;3;5;0;43;17;29,5;NO;;;0;0
2089;11;0;9,6;23;1;5;4;R;2004;;3;X-SMALL;2;4;0;46;4;22,5;NO;;;0;0
2090;8;0;83,7;50;1;5;4;L;2004;;3;LARGE;3;5;0;43;3;27,7;NO;;;0;0
2091;10;0;8,93333333333333;24;1;5;4;R;2004;;3;SMALL;2;4;0;43;10;27,7;NO;;;0;0
2092;9;1;16,7666666666667;40;1;5;4;L;2004;;3;MEDIUM;3;5;0;40;6;27,7;NO;;;0;0
2093;11;0;10,7333333333333;23;1;5;4;R;2004;;3;X-SMALL;2;4;0;46;6;25,9;NO;;;0;0
2094;5;1;50,3333333333333;26;1;5;4;L;2004;;3;MEDIUM;3;4;0;44;8;31,3;NO;;;0;0
2095;3;1;76,6666666666667;35,8;1;6;4;R;2004;;3;SMALL;2;4;0;46;18;35,3;NO;;;0;0
2096;5;0;71,0666666666667;45;1;6;4;R;2004;;3;MEDIUM;3;5;0;38;18;19,2;NO;;;0;0
2097;5;1;78,8333333333333;24,4;1;5;4;R;2004;;3;MEDIUM;2;4;0;37;18;29,5;NO;;;0;0
2098;10;0;60;31;1;5;4;L;2004;;3;SMALL;2;4;0;50;13;27,7;NO;;;0;0
2099;10;1;41,2;28;1;5;4;R;2004;;3;MEDIUM;2;4;0;39;10;17,7;NO;;;0;0
2100;8;1;7,16666666666667;26;1;5;4;L;2004;;3;MEDIUM;2;4;0;41;24;27,7;NO;;;0;0
2101;3;1;10,8666666666667;43;1;6;4;L;2004;;3;LARGE;3;5;0;35;8;22,5;NO;;;0;0
2102;12;0;72,7333333333333;33;1;5;4;R;2004;;3;SMALL;2;5;0;46;15;17,7;NO;;;0;0
2103;1;0;74,5666666666667;30;1;6;4;R;2004;;3;SMALL;2;4;0;46;15;27,7;NO;;;0;0
2104;8;1;7,93333333333333;27;1;5;4;R;2004;;3;MEDIUM;2;4;0;38;26;31,3;NO;;;0;0
2105;8;0;86,4333333333333;50;1;5;4;R;2004;;3;LARGE;3;5;0;46;10;19,2;NO;;;0;0
2106;5;1;70,8666666666667;30;1;5;4;R;2004;;3;MEDIUM;3;5;0;45;12;31,3;NO;;;0;0
2107;7;1;62,2;58;1;5;4;R;2004;;3;LARGE;5;5;0;43;18;24,2;NO;;;0;0
2108;10;1;24,9666666666667;30;1;5;4;L;2004;;3;MEDIUM;2;4;0;46;10;20,8;NO;;;0;0
2109;2;0;58,2333333333333;22;1;5;4;L;2004;;3;SMALL;2;4;0;39;15;44,3;NO;;;0;0
2110;5;0;9,26666666666667;27,5;1;5;4;L;2004;;3;MEDIUM;2;4;0;36;18;27,7;NO;;;0;0
2111;8;0;43,3333333333333;40;1;5;4;L;2004;;3;LARGE;3;5;0;43;13;35,3;NO;;;0;0
2112;3;1;41,3333333333333;37;1;5;4;R;2004;;3;LARGE;3;4;0;42;0;24,2;NO;;;0;0
2113;10;1;8,46666666666667;25,2;1;5;4;L;2004;;3;SMALL;2;4;0;43;8;27,7;NO;;;0;0
2114;1;0;76,9333333333333;30;1;6;4;L;2004;;3;SMALL;2;4;0;50;16;31,3;NO;;;0;0
2115;5;0;96,6333333333333;41;1;5;4;R;2004;;3;MEDIUM;3;5;0;38;7;35,3;NO;;;0;0
2116;10;0;15,8333333333333;23,8;1;5;4;L;2004;;3;SMALL;2;4;0;43;4;27,7;NO;;;0;0
2117;9;0;14;44;1;5;4;R;2004;;3;LARGE;3;5;0;52;0;17,7;NO;;;0;0
2118;10;1;9,46666666666667;27;1;6;4;R;2004;;3;SMALL;2;4;0;46;6;20,8;NO;;;0;0
2119;7;0;8,4;46;1;5;4;L;2004;;3;LARGE;5;5;0;43;8;27,7;NO;;;0;0
2120;8;0;16,8333333333333;44;1;5;1;R;2004;;3;LARGE;3;6;0;47;5;20,8;NO;;;0;0
2121;5;1;70,5666666666667;28;1;5;4;L;2004;;3;MEDIUM;3;4;0;43;24;31,3;NO;;;0;0
2122;6;1;39,5;18;0;5;4;L;2004;;3;SMALL;1;4;0;50;28;31,3;NO;;;0;0
2123;10;1;10,0666666666667;25;1;5;4;L;2004;;3;SMALL;1;4;0;40;6;20,8;NO;;;0;0
2124;10;0;35,9;41;1;6;4;R;2004;;3;MEDIUM;3;5;0;41;16;14,6;NO;;;0;0
2125;6;0;9,53333333333333;17;0;5;4;R;2004;;3;X-SMALL;1;4;0;51;21;14,6;NO;;;0;0
2126;9;0;69,1;41;1;5;4;L;2004;;3;LARGE;6;5;1;44;22;22,5;NO;;;0;0
2127;10;0;12,8;29;1;5;4;L;2004;;3;SMALL;2;4;0;43;15;24,2;NO;;;0;0
2128;5;0;10,2666666666667;36;1;6;4;R;2004;;3;MEDIUM;3;4;0;45;22;31,3;NO;;;0;0
2129;11;0;18,2666666666667;25;1;5;4;R;2004;;3;SMALL;2;4;0;47;16;35,3;NO;;;0;0
2130;6;0;11,2;18;0;5;4;L;2004;;3;X-SMALL;1;4;0;44;15;35,3;NO;;;0;0
2131;3;1;56,1;30;1;5;1;L;2004;;3;MEDIUM;3;4;0;37;5;17,7;NO;;;0;0
2132;6;1;42,1;18;0;5;4;R;2004;;3;SMALL;1;4;0;45;15;31,3;NO;;;0;0
2133;10;1;68,5333333333333;40;1;6;4;L;2004;;3;MEDIUM;3;4;0;45;15;27,7;NO;;;0;0
2134;5;0;9,16666666666667;35;1;5;4;R;2004;;3;LARGE;3;4;0;44;10;31,3;NO;;;0;0
2135;9;1;16;36;1;5;4;L;2004;;3;LARGE;3;4;0;46;13;44,3;NO;;;0;0
2136;10;1;10,6;25;1;5;4;L;2004;;3;SMALL;2;4;0;43;6;35,3;NO;;;0;0
2137;5;0;52,0666666666667;49;1;6;4;L;2004;;3;LARGE;3;5;0;44;18;44,3;NO;;;0;0
2138;10;0;5,56666666666667;23;1;5;4;L;2004;;3;SMALL;2;4;0;46;6;27,7;NO;;;0;0
2139;10;0;16;33;1;5;4;R;2004;;3;SMALL;2;4;0;46;8;31,3;NO;;;0;0
2140;10;1;8,1;28;1;5;4;R;2004;;3;MEDIUM;2;4;0;50;16;37,3;NO;;;0;0
2141;10;0;68,4666666666667;30;1;5;4;R;2004;;3;SMALL;2;4;0;46;15;24,2;NO;;;0;0
2142;10;1;11,7666666666667;26;1;5;4;R;2004;;3;SMALL;2;4;0;44;7;31,3;NO;;;0;0
2143;1;0;8,03333333333333;18;0;5;4;L;2004;;3;X-SMALL;1;4;0;47;0;35,3;NO;;;0;0
2144;9;1;5,4;37;1;5;4;R;2004;;3;LARGE;3;4;0;46;13;39,5;NO;;;0;0
2145;10;0;6,73333333333333;27;1;5;4;R;2004;;3;SMALL;2;4;0;44;16;31,3;NO;;;0;0
2146;10;0;7,53333333333333;28;1;5;4;L;2004;;3;SMALL;2;4;0;50;12;41,7;NO;;;0;0
